(532, 668)
(5, 669)
(142, 669)
(126, 669)
(65, 670)
(148, 670)
(1, 670)
(0, 671)
(61, 671)
(142, 671)
(3, 672)
(154, 672)
(11, 672)
(218, 673)
(173, 673)
(7, 673)
(16, 674)
(297, 674)
(13, 674)
(61, 675)
(184, 675)
(19, 675)
(42, 676)
(7, 676)
(21, 676)
(521, 677)
(21, 677)
(1, 677)
(37, 678)
(126, 678)
(240, 678)
(447, 679)
(59, 679)
(66, 679)
(3, 680)
(105, 680)
(34, 680)
(556, 681)
(57, 681)
(94, 681)
(108, 682)
(3, 682)
(90, 682)
(176, 683)
(96, 683)
(0, 683)
(555, 684)
(28, 684)
(98, 684)
(640, 685)
(149, 685)
(75, 685)
(523, 686)
(371, 686)
(1, 686)
(4, 687)
(538, 687)
(29, 687)
(1, 688)
(121, 688)
(69, 688)
(4, 689)
(54, 689)
(22, 689)
(3, 690)
(14, 690)
(464, 690)
(66, 691)
(248, 691)
(169, 691)
(2, 692)
(318, 692)
(394, 692)
(13, 693)
(19, 693)
(1, 693)
(3, 694)
(7, 694)
(624, 694)
(3, 695)
(64, 695)
(66, 695)
(250, 696)
(424, 696)
(77, 696)
(5, 697)
(266, 697)
(579, 697)
(31, 698)
(184, 698)
(694, 698)
(26, 699)
(15, 699)
(76, 699)
(169, 700)
(5, 700)
(48, 700)
(41, 701)
(108, 701)
(73, 701)
(685, 702)
(463, 702)
(421, 702)
(410, 703)
(156, 703)
(585, 703)
(698, 704)
(484, 704)
(11, 704)
(22, 705)
(37, 705)
(352, 705)
(75, 706)
(22, 706)
(70, 706)
(56, 707)
(555, 707)
(0, 707)
(51, 708)
(452, 708)
(190, 708)
(24, 709)
(16, 709)
(227, 709)
(75, 710)
(490, 710)
(452, 710)
(96, 711)
(21, 711)
(562, 711)
(68, 712)
(64, 712)
(580, 712)
(342, 713)
(302, 713)
(585, 713)
(684, 714)
(5, 714)
(196, 714)
(156, 715)
(2, 715)
(105, 715)
(5, 716)
(2, 716)
(61, 716)
(5, 717)
(101, 717)
(16, 717)
(37, 718)
(12, 718)
(26, 718)
(3, 719)
(7, 719)
(271, 719)
(380, 720)
(3, 720)
(94, 720)
(531, 721)
(114, 721)
(328, 721)
(1, 722)
(26, 722)
(65, 722)
(108, 723)
(91, 723)
(233, 723)
(5, 724)
(4, 724)
(26, 724)
(328, 725)
(37, 725)
(49, 725)
(301, 726)
(139, 726)
(454, 726)
(213, 727)
(134, 727)
(676, 727)
(3, 728)
(94, 728)
(71, 728)
(97, 729)
(2, 729)
(0, 729)
(245, 730)
(432, 730)
(1, 730)
(285, 731)
(239, 731)
(3, 731)
(62, 732)
(65, 732)
(22, 732)
(5, 733)
(187, 733)
(37, 733)
(0, 734)
(230, 734)
(353, 734)
(5, 735)
(579, 735)
(570, 735)
(7, 736)
(406, 736)
(420, 736)
(175, 737)
(366, 737)
(1, 737)
(52, 738)
(613, 738)
(1, 738)
(62, 739)
(290, 739)
(209, 739)
(5, 740)
(0, 740)
(225, 740)
(273, 741)
(62, 741)
(26, 741)
(1, 742)
(48, 742)
(5, 742)
(13, 743)
(169, 743)
(644, 743)
(4, 744)
(321, 744)
(15, 744)
(601, 745)
(6, 745)
(26, 745)
(29, 746)
(2, 746)
(3, 746)
(52, 747)
(160, 747)
(154, 747)
(32, 748)
(110, 748)
(3, 748)
(3, 749)
(2, 749)
(287, 749)
(1, 750)
(678, 750)
(152, 750)
(5, 751)
(149, 751)
(225, 751)
(19, 752)
(33, 752)
(0, 752)
(5, 753)
(499, 753)
(3, 753)
(75, 754)
(1, 754)
(194, 754)
(43, 755)
(0, 755)
(71, 755)
(0, 756)
(37, 756)
(277, 756)
(3, 757)
(679, 757)
(364, 757)
(62, 758)
(51, 758)
(15, 758)
(69, 759)
(21, 759)
(5, 759)
(620, 760)
(23, 760)
(76, 760)
(61, 761)
(75, 761)
(28, 761)
(493, 762)
(246, 762)
(4, 762)
(246, 763)
(0, 763)
(90, 763)
(77, 764)
(0, 764)
(335, 764)
(11, 765)
(7, 765)
(71, 765)
(16, 766)
(119, 766)
(300, 766)
(207, 767)
(668, 767)
(573, 767)
(33, 768)
(39, 768)
(91, 768)
(4, 769)
(13, 769)
(210, 769)
(195, 770)
(46, 770)
(398, 770)
(65, 771)
(12, 771)
(4, 771)
(0, 772)
(4, 772)
(2, 772)
(179, 773)
(139, 773)
(284, 773)
(277, 774)
(4, 774)
(598, 774)
(31, 775)
(26, 775)
(28, 775)
(426, 776)
(2, 776)
(68, 776)
(344, 777)
(64, 777)
(76, 777)
(93, 778)
(16, 778)
(149, 778)
(290, 779)
(21, 779)
(55, 779)
(0, 780)
(28, 780)
(87, 780)
(53, 781)
(290, 781)
(676, 781)
(51, 782)
(619, 782)
(105, 782)
(1, 783)
(33, 783)
(65, 783)
(1, 784)
(3, 784)
(357, 784)
(14, 785)
(7, 785)
(26, 785)
(458, 786)
(186, 786)
(4, 786)
(16, 787)
(1, 787)
(3, 787)
(3, 788)
(225, 788)
(1, 788)
(684, 789)
(4, 789)
(542, 789)
(1, 790)
(702, 790)
(612, 790)
(196, 791)
(174, 791)
(3, 791)
(151, 792)
(46, 792)
(16, 792)
(1, 793)
(60, 793)
(95, 793)
(105, 794)
(4, 794)
(0, 794)
(138, 795)
(121, 795)
(759, 795)
(5, 796)
(628, 796)
(38, 796)
(307, 797)
(344, 797)
(582, 797)
(1, 798)
(374, 798)
(0, 798)
(273, 799)
(70, 799)
(66, 799)
(392, 800)
(52, 800)
(16, 800)
(42, 801)
(5, 801)
(3, 801)
(759, 802)
(126, 802)
(318, 802)
(3, 803)
(7, 803)
(628, 803)
(133, 804)
(240, 804)
(1, 804)
(5, 805)
(357, 805)
(21, 805)
(731, 806)
(743, 806)
(61, 806)
(1, 807)
(483, 807)
(46, 807)
(110, 808)
(33, 808)
(282, 808)
(29, 809)
(1, 809)
(2, 809)
(3, 810)
(2, 810)
(48, 810)
(223, 811)
(614, 811)
(179, 811)
(308, 812)
(28, 812)
(10, 812)
(41, 813)
(157, 813)
(0, 813)
(134, 814)
(476, 814)
(22, 814)
(61, 815)
(749, 815)
(0, 815)
(408, 816)
(539, 816)
(3, 816)
(651, 817)
(47, 817)
(637, 817)
(140, 818)
(68, 818)
(45, 818)
(175, 819)
(7, 819)
(0, 819)
(160, 820)
(48, 820)
(532, 820)
(743, 821)
(11, 821)
(271, 821)
(225, 822)
(26, 822)
(596, 822)
(31, 823)
(48, 823)
(553, 823)
(94, 824)
(797, 824)
(56, 824)
(5, 825)
(2, 825)
(3, 825)
(7, 826)
(3, 826)
(524, 826)
(223, 827)
(572, 827)
(1, 827)
(1, 828)
(13, 828)
(240, 828)
(16, 829)
(346, 829)
(19, 829)
(11, 830)
(93, 830)
(105, 830)
(719, 831)
(320, 831)
(5, 831)
(101, 832)
(26, 832)
(83, 832)
(1, 833)
(166, 833)
(66, 833)
(12, 834)
(22, 834)
(593, 834)
(4, 835)
(179, 835)
(75, 835)
(7, 836)
(227, 836)
(33, 836)
(318, 837)
(1, 837)
(16, 837)
(1, 838)
(589, 838)
(230, 838)
(190, 839)
(7, 839)
(3, 839)
(108, 840)
(266, 840)
(0, 840)
(295, 841)
(318, 841)
(770, 841)
(512, 842)
(1, 842)
(5, 842)
(314, 843)
(7, 843)
(838, 843)
(69, 844)
(62, 844)
(3, 844)
(426, 845)
(29, 845)
(2, 845)
(258, 846)
(15, 846)
(59, 846)
(117, 847)
(698, 847)
(2, 847)
(14, 848)
(4, 848)
(0, 848)
(7, 849)
(835, 849)
(83, 849)
(3, 850)
(108, 850)
(69, 850)
(463, 851)
(395, 851)
(250, 851)
(180, 852)
(727, 852)
(139, 852)
(344, 853)
(173, 853)
(5, 853)
(3, 854)
(342, 854)
(2, 854)
(312, 855)
(118, 855)
(7, 855)
(153, 856)
(3, 856)
(17, 856)
(84, 857)
(16, 857)
(11, 857)
(19, 858)
(3, 858)
(1, 858)
(399, 859)
(4, 859)
(22, 859)
(184, 860)
(3, 860)
(741, 860)
(111, 861)
(9, 861)
(5, 861)
(11, 862)
(26, 862)
(140, 862)
(316, 863)
(361, 863)
(179, 863)
(56, 864)
(52, 864)
(28, 864)
(230, 865)
(564, 865)
(3, 865)
(7, 866)
(2, 866)
(71, 866)
(105, 867)
(0, 867)
(275, 867)
(318, 868)
(5, 868)
(788, 868)
(55, 869)
(52, 869)
(111, 869)
(764, 870)
(1, 870)
(3, 870)
(65, 871)
(1, 871)
(539, 871)
(321, 872)
(318, 872)
(196, 872)
(4, 873)
(99, 873)
(11, 873)
(11, 874)
(71, 874)
(3, 874)
(66, 875)
(547, 875)
(13, 875)
(155, 876)
(33, 876)
(83, 876)
(631, 877)
(4, 877)
(26, 877)
(105, 878)
(464, 878)
(22, 878)
(16, 879)
(534, 879)
(1, 879)
(0, 880)
(687, 880)
(53, 880)
(22, 881)
(75, 881)
(698, 881)
(33, 882)
(79, 882)
(68, 882)
(245, 883)
(3, 883)
(314, 883)
(396, 884)
(26, 884)
(421, 884)
(2, 885)
(33, 885)
(11, 885)
(108, 886)
(2, 886)
(211, 886)
(94, 887)
(54, 887)
(16, 887)
(28, 888)
(2, 888)
(175, 888)
(196, 889)
(2, 889)
(9, 889)
(108, 890)
(5, 890)
(484, 890)
(26, 891)
(16, 891)
(110, 891)
(71, 892)
(484, 892)
(176, 892)
(26, 893)
(436, 893)
(62, 893)
(489, 894)
(21, 894)
(105, 894)
(16, 895)
(10, 895)
(0, 895)
(105, 896)
(0, 896)
(476, 896)
(44, 897)
(77, 897)
(66, 897)
(1, 898)
(17, 898)
(5, 898)
(93, 899)
(196, 899)
(1, 899)
(0, 900)
(29, 900)
(556, 900)
(3, 901)
(356, 901)
(26, 901)
(223, 902)
(1, 902)
(7, 902)
(7, 903)
(3, 903)
(78, 903)
(3, 904)
(110, 904)
(275, 904)
(28, 905)
(93, 905)
(78, 905)
(282, 906)
(548, 906)
(4, 906)
(41, 907)
(48, 907)
(284, 907)
(26, 908)
(205, 908)
(452, 908)
(57, 909)
(7, 909)
(38, 909)
(1, 910)
(69, 910)
(22, 910)
(76, 911)
(61, 911)
(78, 911)
(218, 912)
(50, 912)
(15, 912)
(194, 913)
(15, 913)
(114, 913)
(2, 914)
(184, 914)
(26, 914)
(40, 915)
(7, 915)
(146, 915)
(0, 916)
(647, 916)
(534, 916)
(37, 917)
(183, 917)
(62, 917)
(75, 918)
(22, 918)
(803, 918)
(499, 919)
(138, 919)
(91, 919)
(1, 920)
(3, 920)
(156, 920)
(273, 921)
(105, 921)
(305, 921)
(5, 922)
(788, 922)
(11, 922)
(614, 923)
(838, 923)
(666, 923)
(26, 924)
(114, 924)
(76, 924)
(26, 925)
(284, 925)
(68, 925)
(114, 926)
(287, 926)
(16, 926)
(372, 927)
(289, 927)
(910, 927)
(218, 928)
(372, 928)
(11, 928)
(332, 929)
(545, 929)
(155, 929)
(4, 930)
(0, 930)
(53, 930)
(26, 931)
(105, 931)
(728, 931)
(3, 932)
(774, 932)
(131, 932)
(71, 933)
(369, 933)
(420, 933)
(7, 934)
(17, 934)
(125, 934)
(640, 935)
(31, 935)
(62, 935)
(31, 936)
(76, 936)
(7, 936)
(6, 937)
(1, 937)
(259, 937)
(484, 938)
(126, 938)
(179, 938)
(568, 939)
(148, 939)
(13, 939)
(431, 940)
(11, 940)
(12, 940)
(11, 941)
(230, 941)
(568, 941)
(156, 942)
(77, 942)
(7, 942)
(2, 943)
(6, 943)
(1, 943)
(1, 944)
(284, 944)
(105, 944)
(37, 945)
(53, 945)
(93, 945)
(340, 946)
(2, 946)
(32, 946)
(250, 947)
(11, 947)
(0, 947)
(94, 948)
(28, 948)
(2, 948)
(300, 949)
(105, 949)
(52, 949)
(7, 950)
(66, 950)
(355, 950)
(1, 951)
(14, 951)
(3, 951)
(301, 952)
(3, 952)
(54, 952)
(804, 953)
(15, 953)
(269, 953)
(560, 954)
(55, 954)
(26, 954)
(0, 955)
(68, 955)
(248, 955)
(15, 956)
(2, 956)
(741, 956)
(1, 957)
(568, 957)
(16, 957)
(29, 958)
(76, 958)
(207, 958)
(3, 959)
(95, 959)
(449, 959)
(4, 960)
(84, 960)
(60, 960)
(745, 961)
(110, 961)
(29, 961)
(76, 962)
(7, 962)
(811, 962)
(472, 963)
(2, 963)
(62, 963)
(324, 964)
(16, 964)
(26, 964)
(53, 965)
(47, 965)
(22, 965)
(5, 966)
(105, 966)
(83, 966)
(78, 967)
(180, 967)
(218, 967)
(15, 968)
(33, 968)
(767, 968)
(204, 969)
(7, 969)
(35, 969)
(19, 970)
(10, 970)
(117, 970)
(49, 971)
(0, 971)
(16, 971)
(7, 972)
(164, 972)
(5, 972)
(108, 973)
(7, 973)
(3, 973)
(73, 974)
(133, 974)
(4, 974)
(140, 975)
(549, 975)
(44, 975)
(5, 976)
(601, 976)
(9, 976)
(12, 977)
(649, 977)
(204, 977)
(93, 978)
(601, 978)
(5, 978)
(801, 979)
(0, 979)
(702, 979)
(0, 980)
(38, 980)
(23, 980)
(2, 981)
(348, 981)
(74, 981)
(78, 982)
(837, 982)
(2, 982)
(0, 983)
(87, 983)
(482, 983)
(3, 984)
(458, 984)
(598, 984)
(328, 985)
(390, 985)
(174, 985)
(290, 986)
(305, 986)
(26, 986)
(267, 987)
(233, 987)
(1, 987)
(2, 988)
(148, 988)
(49, 988)
(344, 989)
(33, 989)
(117, 989)
(91, 990)
(223, 990)
(484, 990)
(26, 991)
(230, 991)
(75, 991)
(41, 992)
(283, 992)
(225, 992)
(16, 993)
(209, 993)
(268, 993)
(11, 994)
(41, 994)
(447, 994)
(176, 995)
(164, 995)
(174, 995)
(344, 996)
(28, 996)
(449, 996)
(179, 997)
(362, 997)
(1, 997)
(626, 998)
(892, 998)
(476, 998)
(188, 999)
(108, 999)
(16, 999)
